epoch,batch,loss,lr
150,3,0.82082,0.008250
151,3,0.82380,0.006573
152,3,0.82276,0.005070
153,3,0.82023,0.003769
154,3,0.81980,0.002697
155,3,0.82084,0.001874
156,3,0.82134,0.001317
157,3,0.82152,0.001035
158,3,0.82180,0.001035
159,3,0.82219,0.001317
160,3,0.82285,0.001874
161,3,0.82367,0.002697
162,3,0.82542,0.003769
163,3,0.82653,0.005070
164,3,0.82481,0.006573
165,3,0.82308,0.008250
166,3,0.82407,0.010068
167,3,0.83254,0.011992
168,3,0.85378,0.013984
169,3,0.87479,0.016006
170,3,0.91308,0.018018
171,3,0.96045,0.019981
172,3,1.00248,0.021856
173,3,1.00115,0.023608
174,3,0.93634,0.025202
175,3,0.89768,0.026608
176,3,0.97110,0.027797
177,3,1.11648,0.028746
178,3,1.09006,0.029438
179,3,0.89134,0.029859
180,3,0.89329,0.030000
181,3,0.87515,0.029859
182,3,0.76242,0.029438
183,3,0.71679,0.028746
184,3,0.79611,0.027797
185,3,0.84960,0.026608
186,3,0.72617,0.025202
187,3,0.64162,0.023608
188,3,0.62992,0.021856
189,3,0.62673,0.019981
190,3,0.62676,0.018018
191,3,0.62561,0.016006
192,3,0.62108,0.013984
193,3,0.62125,0.011992
194,3,0.62307,0.010068
195,3,0.62735,0.008250
196,3,0.63225,0.006573
197,3,0.63279,0.005070
198,3,0.63989,0.003769
199,3,0.64993,0.002697
200,3,0.65466,0.001874
1,3,1.11976,0.029859
2,3,1.13824,0.029438
3,3,1.09329,0.028746
4,3,1.05761,0.027797
5,3,1.02762,0.026608
6,3,1.00816,0.025202
7,3,0.98472,0.023608
8,3,0.97356,0.021856
9,3,0.98898,0.019981
10,3,1.06797,0.018018
11,3,1.16627,0.016006
12,3,1.25222,0.013984
13,3,1.29097,0.011992
14,3,1.30642,0.010068
15,3,1.28570,0.008250
16,3,1.23444,0.006573
17,3,1.19159,0.005070
18,3,1.16781,0.003769
19,3,1.15361,0.002697
20,3,1.14332,0.001874
21,3,1.13469,0.001317
