epoch,batch,loss,lr
72,3,1.32473,0.003769
73,3,1.27861,0.005070
74,3,1.23741,0.006573
75,3,1.20552,0.008250
76,3,1.19085,0.010068
77,3,1.19807,0.011992
78,3,1.20552,0.013984
79,3,1.18005,0.016006
80,3,1.20217,0.018018
81,3,1.35392,0.019981
82,3,1.62411,0.021856
83,3,1.89316,0.023608
84,3,2.01797,0.025202
85,3,1.93703,0.026608
86,3,1.68832,0.027797
87,3,1.58381,0.028746
88,3,3.00040,0.029438
89,3,4.77329,0.029859
90,3,1.94706,0.030000
91,3,1.37016,0.029859
92,3,1.76670,0.029438
93,3,1.68829,0.028746
94,3,1.27419,0.027797
95,3,1.14216,0.026608
96,3,1.11427,0.025202
97,3,1.13055,0.023608
98,3,1.18773,0.021856
99,3,1.18370,0.019981
100,3,1.21230,0.018018
101,3,1.22419,0.016006
102,3,1.17609,0.013984
103,3,1.16169,0.011992
104,3,1.16227,0.010068
105,3,1.18435,0.008250
106,3,1.21390,0.006573
107,3,1.23699,0.005070
108,3,1.25183,0.003769
109,3,1.25158,0.002697
110,3,1.24559,0.001874
111,3,1.24058,0.001317
112,3,1.23738,0.001035
113,3,1.23500,0.001035
114,3,1.23096,0.001317
115,3,1.22417,0.001874
116,3,1.22134,0.002697
117,3,1.22454,0.003769
118,3,1.23271,0.005070
119,3,1.24308,0.006573
120,3,1.26470,0.008250
121,3,1.30162,0.010068
122,3,1.33386,0.011992
123,3,1.34542,0.013984
124,3,1.29761,0.016006
125,3,1.20360,0.018018
126,3,1.12339,0.019981
127,3,1.07964,0.021856
128,3,1.05773,0.023608
129,3,1.10224,0.025202
130,3,1.10047,0.026608
131,3,1.08617,0.027797
132,3,1.14284,0.028746
133,3,1.24151,0.029438
134,3,1.32122,0.029859
135,3,1.40136,0.030000
136,3,1.50638,0.029859
137,3,1.64691,0.029438
138,3,1.45114,0.028746
139,3,1.29227,0.027797
140,3,1.24180,0.026608
141,3,1.23626,0.025202
142,3,1.23035,0.023608
143,3,1.16549,0.021856
144,3,1.16505,0.019981
145,3,1.18968,0.018018
146,3,1.31025,0.016006
147,3,1.48133,0.013984
148,3,1.48572,0.011992
149,3,1.38479,0.010068
150,3,1.28506,0.008250
151,3,1.21734,0.006573
152,3,1.17951,0.005070
153,3,1.15614,0.003769
154,3,1.14747,0.002697
155,3,1.14023,0.001874
156,3,1.13327,0.001317
157,3,1.12854,0.001035
158,3,1.12545,0.001035
159,3,1.12223,0.001317
160,3,1.11718,0.001874
161,3,1.11096,0.002697
162,3,1.10521,0.003769
163,3,1.09850,0.005070
164,3,1.09155,0.006573
165,3,1.08308,0.008250
166,3,1.07445,0.010068
167,3,1.06765,0.011992
168,3,1.06142,0.013984
169,3,1.06159,0.016006
170,3,1.07609,0.018018
171,3,1.07570,0.019981
172,3,1.06642,0.021856
173,3,1.04408,0.023608
174,3,1.04880,0.025202
175,3,1.15954,0.026608
176,3,1.25922,0.027797
177,3,1.52027,0.028746
178,3,2.06738,0.029438
179,3,2.44471,0.029859
180,3,2.21809,0.030000
181,3,1.70577,0.029859
182,3,1.58790,0.029438
183,3,1.70454,0.028746
184,3,2.85150,0.027797
185,3,1.33634,0.026608
186,3,1.12976,0.025202
187,3,1.18266,0.023608
188,3,1.31718,0.021856
189,3,1.26377,0.019981
190,3,1.21710,0.018018
191,3,1.02742,0.016006
192,3,0.92604,0.013984
193,3,0.92395,0.011992
194,3,0.91956,0.010068
195,3,0.92410,0.008250
196,3,1.04640,0.006573
